SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
10,0,Revolving loans,M,Y,Y,1,18115,40572,1652,12552,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.302847081042532,-4693,-3845,-820,-89,1.4712729745444468,1,1,1,1,1,1,0,2,3,THURSDAY,17,0.8325908339829877,0.4115848817765113,0.39688691586615465,0.1819550173468725,0.34549883925792996,0.19708632670706658,0.4108092954770923,0.21463024058770075,0.10195065749091319,0.12290579106720637,0.2130853452928827,0.7238766554233803,0.11701348094160423,0.4718695065528981,0.13509347526726734,0.574524296136244,0.2285674525242324,0.2480576414044402,0.5388267299695384,0.4650644035574864,0.03548105781739149,0.21008645036658039,0.10195214786808869,0.16260958915693344,0.2904278577136936,0.13684393748616086,0.44600245498607255,0.08235276180415328,0.19320577278851772,0.6642679198662871,0.08367377883101847,0.19275938849087007,0.15633289725106786,0.1353357166531626,0.11330661603745293,0.2867322567507841,0.4591187650537694,0.40688632564398197,0.35521290951996837,0.1550813566053432,0.20413975608816626,0.18681009189363776,0.08139401074424343,0.3051820994941623,0.21672858720499225,0.34393614171537074,3,0,4,0,-78,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,6,3,4,23
11,0,Cash loans,F,N,Y,2,4098,22851,3982,5813,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.48281168424082727,-10722,-1973,-958,-645,3.5060993632798594,1,0,1,1,1,0,2,3,3,TUESDAY,7,0.4807503356086051,0.2527238535607589,0.30281665094458693,0.5088180663064205,0.05435034552024647,0.1334125191201322,0.08693287762753249,0.15847230394904518,0.24000764775607825,0.4748486783418731,0.4114097085935937,0.11958289084286555,0.4343914351862388,0.5252600380323892,0.48190510228010874,0.14690968550809658,0.5642132487927892,0.2231627299848345,0.390452182269655,0.35303620016315496,0.39308265773303125,0.22820068468240595,0.37083205343054254,0.4564476633428708,0.1920113491456391,0.12796310246266124,0.14545636866479555,0.31412143239741624,0.10337640758143388,0.3001689484215414,0.08375139025865415,0.6134433630179251,0.22117956711914843,0.2792357572355964,0.25360107242256263,0.27176512192592356,0.2043524075823156,0.19270781563710676,0.3955931026600435,0.1816738614021711,0.10544888113531645,0.06933380877371066,0.08471867372200784,0.13581641013902826,0.4760244360111087,0.3179283414642615,4,0,1,0,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,12,26
12,0,Cash loans,F,N,N,2,18065,33276,2008,18975,Unaccompanied,Working,Higher education,Married,House / apartment,0.06584193324127906,-11338,-4976,-322,-324,3.5974117667391843,0,1,1,1,1,0,2,2,2,SUNDAY,4,0.3779219606811141,0.5000425252152116,0.9512065007609606,0.04298325422206165,0.19015213082509777,0.26796760382457685,0.13865739278770167,0.3409273149888872,0.2559693201120012,0.19899378818354935,0.20662345596586468,0.4124366141390506,0.48679393187579295,0.25283988997506435,0.273157935707811,0.1076663349400611,0.12938489245943433,0.3204516766737882,0.6536242370929809,0.15806175257119023,0.22147980847714827,0.0292150158147511,0.23008117553058297,0.25394054743355443,0.4995439147015096,0.13281649062258638,0.39193709728804155,0.20608541864012478,0.378882794009562,0.22607232556144718,0.12046893014654274,0.2634280663548208,0.06318283079786399,0.09486765192400222,0.45591760986977126,0.5554538300257528,0.28482204446520015,0.3931131951219671,0.25619390038742135,0.3688508636131099,0.38631993210598403,0.2848005611714391,0.3424575401469595,0.4780233280414528,0.1945575116643825,0.27959739250364457,4,3,2,0,-183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,6,10,15
13,0,Cash loans,F,Y,N,0,10955,22985,1583,31291,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.09969758027750378,-11329,-5722,-359,-211,1.6676168450300564,1,1,1,1,1,0,2,1,3,THURSDAY,13,0.512190236157671,0.43670682383962933,0.23894585117110748,0.11046776796759447,0.13895269043899544,0.3484155138344875,0.4101708551065679,0.09239354216361335,0.36815982748624854,0.4047386067184075,0.33517801259996893,0.15427194558733326,0.23208642230531526,0.0441995015883016,0.2518339272432943,0.11572737261772287,0.1664599002322567,0.23311826428957652,0.13141766279667405,0.3534077158373306,0.17750220008824152,0.08625348649524421,0.5304098585773196,0.4576406352729338,0.35327495730580133,0.25874904836635976,0.30512154424790294,0.19693544662395268,0.11195702737872816,0.3241610097970696,0.20032123938991322,0.5204998545173171,0.7591250451117662,0.14104627983392934,0.5178162780046006,0.41195461312573967,0.5097300869304621,0.29189188679882067,0.25892010196534954,0.2193122123722464,0.45431825206257365,0.4672931540527781,0.363225788048541,0.020258075276679437,0.2858607485529455,0.3118841145087869,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,26
14,0,Cash loans,F,N,Y,1,595,22487,1652,16449,Unaccompanied,Working,Secondary / secondary special,Single / not married,Co-op apartment,0.5226552816329858,-10375,-261,-1696,-1212,0.7765306770841491,1,1,0,1,1,1,2,2,2,MONDAY,19,0.6920645355615966,0.5377056801761622,0.8551902633954963,0.5319604301056781,0.21788593401770467,0.39329714705504215,0.17634372647250893,0.11651934009846054,0.3434984415983826,0.6221209373874852,0.0518038840639955,0.3148992935097005,0.32086172621659953,0.08432554643142125,0.09541527219567396,0.214339447582445,0.6307263807373654,0.3053909335711849,0.6658593725117429,0.14708689673689737,0.14145097700593082,0.6243698793240162,0.266976072944933,0.2213982718813227,0.22038016276201705,0.09659400145475251,0.12689922296853556,0.3174480043894709,0.495791132813048,0.4054388250987133,0.06015827002248631,0.15553267161676704,0.4413204069538617,0.4191252508466331,0.2873827451082307,0.08523730604122706,0.35326987965611534,0.4087175901974626,0.1751226330728647,0.3277566536085104,0.46119401798104387,0.053454804066402094,0.325390304869492,0.03334626451624027,0.3987568688249058,0.19949142085555155,1,0,2,1,-87,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,4,8,22
15,1,Cash loans,F,N,N,0,3182,22139,1931,17264,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.3458260130381746,-15023,-5310,-591,-2409,3.4009604450548903,1,1,1,1,1,0,2,3,3,THURSDAY,17,0.9212285574230196,0.6187450692148191,0.3394927187981381,0.026916941519930855,0.1339772249662121,0.04812442066948336,0.3593109198539387,0.4003512323224842,0.5164316511303051,0.12381084074014152,0.22585364005798733,0.0957087551527709,0.2955693285698779,0.3236845582044668,0.2210361375310631,0.2763641740530483,0.27599533408969956,0.214347541306883,0.3453164769304673,0.04250325245681644,0.1899978870858388,0.11565406896958468,0.11458772529921764,0.25091948717930934,0.09981314548063361,0.4173282671709178,0.26163398214382766,0.28835970547088796,0.36942156667740933,0.5368372570624065,0.11705170552212507,0.4612844998390561,0.38830198144147976,0.11820715950617935,0.22354557424506058,0.2943175389158194,0.18022607077412367,0.08888712633704522,0.4472074789361887,0.2754127457104152,0.21842482282739126,0.4583138759329769,0.29036443334427525,0.33178273637922706,0.09252936149516397,0.39536499442572803,1,1,4,1,-358,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,1,9,13,21
16,0,Cash loans,M,N,Y,1,2482,29801,3337,6210,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.12524390190235207,-14097,-8281,-1456,-545,2.9303449504540557,0,0,1,1,1,0,1,2,3,SATURDAY,9,0.17162946491854406,0.4057203634491682,0.5934149633171603,0.05912784286599777,0.4683733532616222,0.29923779940369954,0.10653949768505086,0.13328054269966827,0.11840942406795515,0.2829937338871355,0.09239554589663984,0.43682417409180324,0.2966084869785385,0.22525981892374894,0.26124417277448386,0.3039279253461375,0.19817980136397645,0.23205883109909542,0.19505360391634355,0.385007935052564,0.32268200322129786,0.23437407603694363,0.8037767836241339,0.12241957552027043,0.20970982653545228,0.11979050504508769,0.06074439443550139,0.2503979121440635,0.4980192096795857,0.5040199819870358,0.4074258778790081,0.19775050715089995,0.2125507685246399,0.1439720128484158,0.10822402233104757,0.3650136343751271,0.6569871987607455,0.3530467630792527,0.03806721480112217,0.4628643991057712,0.5234429662700275,0.14034511330236873,0.19127277374729185,0.4673573032530059,0.2333276613090639,0.10199488529988983,3,0,0,1,-796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,14,22
17,0,Cash loans,M,N,N,1,19518,23525,2030,13752,Family,Working,Secondary / secondary special,Married,House / apartment,0.3206743611425051,-15254,-1061,-747,-2038,11.354490866232783,0,1,1,1,0,0,4,2,2,MONDAY,11,0.6711895253078018,0.6087978252432144,0.6800836325508174,0.1674364251853592,0.2101994851696257,0.3951988053518818,0.5868593021426463,0.66336431023194,0.49685704771121597,0.2548014858723766,0.20969832995763876,0.34308952916971336,0.12598296167749756,0.1535833860420627,0.1933957613904366,0.22913059296230084,0.38313651217165884,0.27032705879834157,0.5268635241748202,0.35009896880849334,0.3208601392864589,0.21800391421274407,0.5982582125938196,0.09270482653736695,0.445861795447456,0.4724032786032471,0.40294912251608755,0.44824348933474767,0.18810377512189316,0.24470033805212849,0.0677453084225822,0.2274576130173635,0.14382351273446642,0.5257961571125916,0.47428977348016993,0.27762086375900996,0.5651675691729118,0.059709337329180115,0.220499834961935,0.16373117661595518,0.7329006101416216,0.30698802234752925,0.38193326363085683,0.1846809294558933,0.17647786254323292,0.04558459159351497,3,1,3,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,12,17
18,0,Cash loans,F,Y,N,0,8675,11310,4338,10298,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.16078174334560685,-16815,-745,-1156,-441,6.255250659810944,1,1,0,1,1,1,4,2,2,FRIDAY,23,0.6494950933530514,0.6615825503672852,0.3951710726928254,0.12715262228065466,0.32728059733474074,0.20659178394767094,0.33354528898492436,0.38522396410081045,0.061348643918919775,0.221126563093167,0.1339524227140763,0.08930724096705815,0.12647721781669335,0.25982224675236826,0.3441568105098067,0.2480016518650968,0.2745407456892661,0.36276738962362964,0.3849154645531465,0.26215741292876044,0.4742418114016858,0.17788924348697782,0.15755505091309147,0.13452392608080493,0.44837797529524737,0.44098495672986576,0.27043001807741307,0.12349110780705551,0.14495475628531873,0.4450972248513923,0.17242051006857811,0.08458981780569322,0.35518378930579525,0.10672549434161854,0.3328970352327075,0.6498362917831038,0.0703843924174718,0.26965336157058833,0.18968073661707632,0.617803654689385,0.4213399675411405,0.25659022131937675,0.3273267125351646,0.1458985491024122,0.188555244532589,0.38755732030921686,0,2,1,0,-437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,6,13
19,0,Revolving loans,F,Y,Y,0,2248,21329,3660,6614,Unaccompanied,Working,Academic degree,Married,House / apartment,0.17686859555949946,-14814,-1689,-484,-257,4.962423851662362,1,1,0,1,0,0,4,2,2,SATURDAY,13,0.4377244935532535,0.95127664565671,0.74687277283113,0.3492656453975969,0.504558318509758,0.2641551056667735,0.0826344929911191,0.18960004330032887,0.05343834317314895,0.3378136194035979,0.5070835665659355,0.2156407287654897,0.26409593754374544,0.1881270558665878,0.26845907220298815,0.41861162192539625,0.3856248846277221,0.12730052286118598,0.4559069603204972,0.37086220388352414,0.12048304969629633,0.09852636509579527,0.1951257866022521,0.12653232752149793,0.07455029424949763,0.200505312207054,0.23845788575533217,0.12437840445527104,0.45760642749215275,0.4093078184008788,0.2528351482190079,0.32409127785991326,0.3081751815432533,0.3223590408493404,0.8016578225702325,0.3579036845956014,0.44400035746290273,0.22021993762087597,0.3282995728501426,0.23486788824118407,0.18962724056851446,0.1964127403871629,0.30360496084544,0.44541057458845656,0.34499735887842214,0.2775212732916783,3,0,3,2,-475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,11,9,16
20,0,Cash loans,F,Y,Y,1,8236,21875,4737,7317,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.381574068662551,-10968,-167,-2466,-48,4.340994899588399,1,1,0,1,1,0,2,1,2,THURSDAY,2,0.3288857037366691,0.12242178565881146,0.631804736266347,0.4830585894302198,0.503999280593191,0.10605201395615323,0.3321717284158826,0.3805897197997816,0.17614403700792788,0.32520587810953194,0.47396643272053957,0.23362180699272295,0.35260351578183463,0.4520612470451944,0.2679398126134891,0.11077116514134283,0.6623369739719205,0.020366506290722265,0.3956400640393526,0.3116405838220781,0.054684383599670705,0.09538612755378852,0.5019296561524421,0.28356227992778943,0.3330710579635448,0.34012888905596683,0.39110261804901425,0.10328932266631048,0.3517323466041035,0.04671079546645667,0.38485426858543503,0.1262330072538399,0.21990626829929924,0.5414843986092664,0.20876594494900064,0.4593951494066697,0.09172689060325792,0.326873253698109,0.17078239841678122,0.2776992860376549,0.1850495505176763,0.21424199286158171,0.3566553197708957,0.22859814981013551,0.4050925752664395,0.1419833808361198,2,1,2,0,-93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,5,17
21,0,Revolving loans,M,Y,Y,3,10022,36284,2683,13681,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.20061755392721903,-8881,-38,-6,-888,3.731037302826379,1,1,1,1,1,0,3,1,3,MONDAY,4,0.6733786887896659,0.05728039767263553,0.7887257932855256,0.40480323156083947,0.2563519183597793,0.3655640491402331,0.33107300292508846,0.10909197544561826,0.33812157313796537,0.0433022644432998,0.1654162013951483,0.1471070112842953,0.305779710008424,0.6072356741582895,0.03116320415253748,0.17695868455711575,0.05552454529690635,0.13164617486662833,0.3512427464237477,0.15666412865831747,0.32854685060633354,0.0448024368165671,0.34143637439097907,0.10999114917528477,0.19075830719280246,0.09839136414660403,0.3604051201811055,0.3598211636223918,0.20444116792991887,0.2736247977365349,0.09066539478049715,0.18669074252741508,0.28797153152196114,0.21505349082690287,0.6623108184225447,0.5470968609874739,0.2184113833445073,0.020577300275426202,0.5720991811056453,0.16262942484668635,0.17525195395155424,0.5497248663219183,0.45075184943053026,0.5330010002378065,0.16992360012611468,0.35199750579906447,1,0,2,2,-270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,12,15
22,0,Cash loans,M,N,Y,0,4513,33873,1921,9203,Unaccompanied,Working,Higher education,Single / not married,Rented apartment,0.25121029402174866,-20504,-1116,-740,-876,6.147790161347896,1,1,1,1,1,0,2,1,2,MONDAY,6,0.5942671610267873,0.8653823294844984,0.47242716999787093,0.21606744725402263,0.25026093984362746,0.4520364633996549,0.1192499669554716,0.28449188785712703,0.29678924088469955,0.10445369524836672,0.19136805872109505,0.0866164541096803,0.48461967240907766,0.5554788611532601,0.2151643277140427,0.24051998093819127,0.13849489698108763,0.3601241497989748,0.22253505914902644,0.4112032318827087,0.13028808137872638,0.26083023442054043,0.43351451867862717,0.2731851499947423,0.06498534713416494,0.29490655440640595,0.23722298249262322,0.38427580516482773,0.4032346541560449,0.14500790869751481,0.24730957130967798,0.38018773220591595,0.11030258424352084,0.6267365291797495,0.3001365615512677,0.3835701196179943,0.8043263952783197,0.5515257596390478,0.23162169399217228,0.14968465035658698,0.04183525379779382,0.22334896507466204,0.15554527030032575,0.23761015261211674,0.32561919386156973,0.6905757894436774,1,0,0,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,7,19
23,0,Revolving loans,M,N,Y,0,3039,36308,1260,3244,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.1361292095995131,-11246,-793,-1372,-47,1.2646839303341564,1,1,1,1,1,1,1,2,1,WEDNESDAY,15,0.7906809436454786,0.7203048717844186,0.32261868255667936,0.297041871211479,0.6440933181065839,0.22280113822919428,0.05416426786477378,0.05499016880491555,0.22191589678313953,0.45725009894887053,0.2968950328315163,0.27737376161857863,0.11257929329014417,0.11854547387830558,0.2045400169765189,0.24398263782133117,0.4653550297062157,0.34929641887348994,0.24991567577431437,0.3897828081834248,0.18098410664954812,0.422708050600274,0.45388761415758866,0.059876471533966046,0.3235369588178097,0.3797074783444836,0.34567473660902365,0.3885934048153014,0.12383917515413623,0.18567299174776108,0.6471816709887767,0.1883516226982062,0.1281338504920305,0.1617849230338584,0.4376099617492743,0.3084580440087092,0.10324157997885004,0.4235844345432885,0.17336099609874775,0.2271869609220697,0.1904248689991924,0.4297225152894144,0.11166105169130164,0.1498275145993185,0.3728486964866488,0.3782069328310959,2,1,2,1,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,7,16
24,0,Revolving loans,F,Y,N,0,8540,19866,3859,2644,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.05053825981927376,-15248,-3114,-1069,-288,2.6290213886902465,1,1,1,1,1,0,2,3,3,FRIDAY,0,0.5735741072401982,0.9561302293889962,0.5729198740916369,0.3246778185994331,0.3924148395192216,0.28189984828850845,0.4173606969144274,0.4090043094049275,0.1487659280860199,0.16263032401679606,0.29971066867847895,0.326255383192676,0.05377771527907737,0.25028296840155695,0.11719601822188279,0.14376893430289667,0.23422452510175162,0.3060119959711773,0.16699034943294883,0.46591838361961185,0.3022571847798148,0.21400702259356036,0.12389606950952252,0.3987530019028302,0.5029360057737214,0.28817706811284205,0.5494485481103394,0.4120671690898454,0.27401635182923084,0.4059484563164313,0.05973307706593958,0.23631926034652267,0.326708536972097,0.2807015671022915,0.16900572729627344,0.07921476358349137,0.36974922422598905,0.1111833303192999,0.5732167031865295,0.3480737857606272,0.34416149888335335,0.16391183597179135,0.09306112619127253,0.15501832710007743,0.29543128317312717,0.04889692292838034,3,0,0,1,-146,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,5,10,18
25,0,Cash loans,F,N,N,1,10275,23712,3479,7645,Family,Working,Incomplete higher,Married,Municipal apartment,0.5202574285146334,-10038,-67,-1073,-1165,2.40863419770217,0,1,0,1,0,1,3,1,2,FRIDAY,21,0.45658317597673764,0.3896427715057108,0.3853360940725789,0.15041871959950442,0.29202485053325467,0.29782336573082463,0.1352843099116363,0.4526542801711442,0.28044470767653373,0.08053724210796345,0.12039563598748175,0.26184040413068,0.3134398351303962,0.11996269953352018,0.3604909410192096,0.3762709340761511,0.030191192859648337,0.1750026749140556,0.7041802655164416,0.15375158474574308,0.5269703015214106,0.3385711643551453,0.3997134203515731,0.02686162900656511,0.27205243040084803,0.7442544549978651,0.6101575215607191,0.16875536623725246,0.5499269749028316,0.5329996431649661,0.4836030103721788,0.1405292126255718,0.7010409891875593,0.20084052766634522,0.1532193654748281,0.3793824065213586,0.31135586395565357,0.6708092993815107,0.18737278429339438,0.5263112693953109,0.20437217245331693,0.1599575580356388,0.3824451655379507,0.2652244111348006,0.47704627183290405,0.4064816889863396,1,1,3,0,-533,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,9,14
26,0,Cash loans,M,Y,Y,0,10296,7258,872,24585,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.2479370980655606,-16453,-6551,-1048,-498,1.0879179271923842,1,1,1,1,1,0,3,2,3,FRIDAY,17,0.8698586123210861,0.34263373983363665,0.21469295291249807,0.3804556465081179,0.13834169106212885,0.39166589112844613,0.26903185644717037,0.4883659354062831,0.33664974069550435,0.43083499095286965,0.24277376541061638,0.3605176391769987,0.19092211800413153,0.14323162150773358,0.1996445135914705,0.4778865868706045,0.069145117071544,0.25659786276600943,0.14111367871934238,0.30251294032181947,0.22954061295563244,0.19807758519596563,0.35700295121391984,0.26941642814216965,0.37884290439815416,0.10198674993809372,0.40209832065526463,0.20296143322829252,0.06886093612274764,0.14822415039662845,0.2334801712448337,0.19427564183389215,0.4873158142819422,0.37456491427043687,0.37485655241415705,0.2868603974426028,0.5882378883875239,0.30952929121394895,0.25599024386559927,0.1682498078130695,0.17956719182968134,0.19169495910158232,0.3036695040878809,0.10292832067315323,0.22006652300520738,0.5856161769693272,2,0,1,0,-71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,13,18
27,0,Cash loans,F,N,N,0,5494,27982,4106,10105,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.21804572961624225,-18278,-1321,-2553,-578,3.8082299319466046,1,1,1,1,1,0,3,2,2,WEDNESDAY,0,0.822822760170924,0.6040300536901189,0.6753997406917784,0.13614276509652531,0.12577518292603618,0.6586816918745126,0.5594649559213367,0.4782748949225413,0.13360131655282606,0.08165478242984711,0.5742639140427467,0.32953299286707105,0.13065077449626614,0.23914093792015786,0.7152886198616004,0.42698187981361935,0.4549746993775047,0.15765328687527136,0.39464476446843083,0.3796989525321991,0.019995077478328693,0.2153066241904052,0.3646587974932306,0.17550850432693307,0.5027790010707662,0.2724254828470014,0.5501459637623106,0.14692142702217756,0.14253068701156382,0.10964735009089505,0.039493363839891535,0.11342032657546307,0.13406545207483986,0.22508814554714357,0.15298886963409603,0.5000248327185873,0.04427504450810413,0.38439416363679113,0.04348824562948905,0.6831073678805302,0.039994903924277604,0.4843510770081163,0.2302047949987957,0.25399817747526754,0.12320418585240617,0.3388992431790031,1,1,2,0,-636,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,9,10,23
28,0,Cash loans,M,Y,N,0,28113,40788,3608,10883,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.18638458474572941,-11030,-167,-70,-1177,4.972277500170865,1,1,1,1,1,0,2,3,2,MONDAY,8,0.45772743096636015,0.1970194061884226,0.21860300105785743,0.141105330097412,0.1890428505290592,0.44784466030214637,0.2011313673711376,0.21810930613666873,0.2613923046732564,0.3072485797191759,0.13236488004207336,0.09463777792685305,0.4151620581853271,0.5038982127328189,0.2988825182046828,0.3695432741224236,0.33223745474838695,0.243614560437061,0.09679768611703816,0.4499740339597842,0.2993999320133833,0.4108924536993409,0.2195865347913046,0.46345406165959535,0.3050982829666774,0.23609757725665464,0.41327338049363094,0.4414832675088429,0.35524880183749064,0.41596179495964025,0.2849346468309444,0.20981537735840025,0.20931704588183006,0.2030529706588595,0.41004396149586847,0.2821012199251548,0.6025207822193844,0.49211699496671524,0.4376327308661117,0.3006639282550174,0.41383646388855266,0.021006269746860293,0.15826208137372907,0.5249405552758626,0.0529481251870332,0.7473774092968188,1,0,3,1,-723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,8,21
29,0,Revolving loans,F,N,Y,0,4497,7140,1716,5461,Unaccompanied,Working,Higher education,Married,House / apartment,0.2190852441444465,-12043,-1816,-1540,-252,3.003127990919077,1,1,0,1,1,0,4,3,3,SUNDAY,0,0.9758230497521729,0.42313108919075143,0.5144870328194323,0.3933445867820917,0.5238098673131149,0.11117169081199736,0.3398937816239417,0.20429480510266018,0.5453716983914477,0.230382162497848,0.2624028962070682,0.2582299151613854,0.1936678494779419,0.5406366696381717,0.2520979477122073,0.2346678647289407,0.13809816652771573,0.3740346270176309,0.34832370544729224,0.1519468527124687,0.08061242653499646,0.23219089720465194,0.25525757987177505,0.40316909447454685,0.369802516780104,0.7086525529824784,0.5516537799863457,0.5887720800656231,0.32357693938736154,0.17725757667217718,0.3407837496048813,0.34004675651379196,0.5651301654354384,0.34933082722934644,0.14222334050846733,0.5418604030937425,0.2259402746660749,0.37142115066257614,0.40743922552481415,0.2930599146199739,0.3396368685692555,0.1787467004235722,0.1455426150962579,0.37832549887662714,0.14686845564050202,0.07020825358373547,5,1,2,0,-267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,12,16
